Flow_Duration,Protocol,Src_IP,Dst_IP,Total_Fwd_Packets,Total_Backward_Packets,Label
14583,TCP,172.27.170.226,10.242.105.181,17,12,Normal
10331,UDP,211.132.164.169,172.29.243.244,10,4,Normal
27184,UDP,10.95.213.195,10.29.35.145,12,4,Normal
13197,UDP,192.168.49.109,192.168.194.200,11,5,Normal
18745,UDP,192.168.240.160,172.21.178.147,6,1,Normal
16637,ICMP,10.28.179.155,10.212.46.95,2,0,Normal
13330,TCP,10.150.96.250,192.168.174.148,7,12,Normal
16026,UDP,172.18.161.180,10.89.175.240,3,8,Normal
9021,UDP,192.168.62.6,192.168.7.247,16,4,Normal
24667,TCP,153.231.134.255,148.113.198.207,17,4,Normal
21801,TCP,10.125.53.173,172.31.81.216,13,11,Normal
14445,ICMP,172.31.209.238,172.29.197.207,6,1,Normal
18720,TCP,172.17.252.136,192.168.105.102,14,9,Normal
27936,TCP,172.28.208.93,192.168.95.162,10,9,Normal
13727,TCP,172.29.201.51,223.194.79.107,11,7,Normal
21339,TCP,172.28.236.193,204.55.159.212,13,6,Normal
14993,UDP,192.168.115.203,10.91.187.184,6,10,Normal
14922,TCP,10.223.214.95,192.168.240.221,11,13,Normal
56761,TCP,10.60.60.114,15.105.89.101,38,39,Attack
29236,UDP,172.24.64.242,207.33.215.137,7,0,Normal
7359,TCP,192.168.98.130,192.168.224.49,11,5,Normal
14662,UDP,10.232.56.195,172.16.106.137,7,7,Normal
28655,TCP,10.38.133.251,172.24.37.157,20,4,Normal
7122,UDP,172.28.105.11,10.239.164.118,7,6,Normal
28456,ICMP,10.21.234.32,192.168.36.187,3,2,Normal
8073,TCP,192.168.174.118,14.136.152.8,14,8,Normal
11595,TCP,192.168.216.3,10.205.105.116,11,11,Normal
11419,TCP,172.27.158.233,10.154.110.135,8,7,Normal
11372,TCP,172.20.187.214,10.0.149.198,11,7,Normal
27100,UDP,172.17.57.40,192.168.134.121,4,3,Normal
16034,TCP,10.75.215.70,10.34.38.135,11,15,Normal
19794,TCP,192.168.182.67,190.204.138.94,13,6,Normal
16212,TCP,171.55.207.239,192.168.42.80,19,7,Normal
42862,TCP,192.168.225.186,192.168.59.214,65,29,Attack
21437,UDP,10.122.68.233,172.27.1.210,22,12,Attack
20610,TCP,172.19.116.85,192.168.233.17,10,15,Normal
19078,TCP,172.24.40.68,172.17.227.45,11,13,Normal
25784,TCP,172.19.201.90,10.73.182.124,12,9,Normal
20004,UDP,172.23.107.115,10.162.99.250,9,5,Normal
15951,TCP,172.16.248.204,172.31.9.28,8,6,Normal
20767,TCP,25.246.222.105,192.168.47.58,14,1,Normal
12633,TCP,192.168.189.240,192.168.172.22,13,4,Normal
29659,TCP,10.195.174.205,50.84.90.178,12,15,Normal
14990,ICMP,10.162.84.87,174.255.1.173,1,2,Normal
28800,TCP,172.27.192.54,172.22.139.71,17,7,Normal
9403,TCP,92.74.108.96,192.168.136.147,8,11,Normal
16524,UDP,192.168.106.216,192.168.157.104,11,11,Normal
20903,TCP,192.168.151.127,10.189.4.247,8,12,Normal
16673,TCP,119.170.54.35,81.92.227.121,9,5,Normal
28813,TCP,117.47.119.166,10.27.131.83,10,9,Normal
16056,TCP,10.83.23.50,192.168.73.214,12,11,Normal
17475,UDP,172.16.86.164,192.168.151.255,8,8,Normal
23980,UDP,110.43.190.41,10.194.195.185,14,6,Normal
15238,UDP,10.152.43.175,192.168.251.167,6,5,Normal
12262,UDP,10.44.238.131,192.168.83.203,7,4,Normal
5497,TCP,238.190.8.124,192.168.235.72,4,4,Normal
19782,TCP,172.23.74.199,172.21.148.99,15,12,Normal
14829,TCP,192.168.236.136,10.145.221.216,13,9,Normal
8528,ICMP,10.243.179.71,172.27.121.82,2,0,Normal
13230,UDP,220.237.18.247,192.168.184.37,5,4,Normal
34194,TCP,192.168.165.116,182.148.170.61,5,10,Normal
15479,TCP,172.26.0.81,10.177.92.169,8,10,Normal
6020,UDP,172.31.80.6,192.168.237.135,3,7,Normal
11624,UDP,192.168.116.77,172.18.242.231,9,4,Normal
4702,UDP,226.196.113.1,172.20.198.218,12,5,Normal
5446,TCP,192.168.56.4,192.168.181.176,12,3,Normal
7951,TCP,172.17.230.170,10.84.205.172,8,7,Normal
18626,TCP,172.27.205.47,172.21.92.128,15,13,Normal
14362,TCP,192.168.120.95,156.142.204.70,9,10,Normal
22166,UDP,169.185.134.132,10.26.18.185,10,5,Normal
13516,TCP,155.24.180.244,10.149.100.46,4,12,Normal
8821,TCP,9.51.87.114,10.241.75.107,14,11,Normal
29151,TCP,192.168.70.196,10.124.106.51,16,14,Normal
48804,TCP,192.168.49.43,172.25.137.70,14,5,Normal
14100,TCP,172.28.139.86,192.168.75.240,4,11,Normal
17527,TCP,10.175.105.6,172.23.154.155,12,10,Normal
20165,UDP,51.9.130.86,10.121.22.182,13,8,Normal
21550,TCP,10.241.94.13,192.168.175.68,11,7,Normal
22041,TCP,170.152.12.218,192.168.216.167,15,11,Normal
10709,TCP,172.17.107.162,192.168.153.11,10,0,Normal
11541,TCP,172.23.76.43,10.44.15.112,7,13,Normal
14768,UDP,249.159.116.7,192.168.28.8,3,7,Normal
13738,UDP,10.214.228.81,172.18.238.244,9,3,Normal
12346,TCP,10.237.199.22,192.168.38.178,16,9,Normal
15561,ICMP,192.168.42.165,10.120.138.251,7,3,Attack
32199,UDP,243.47.148.210,172.19.208.181,12,3,Normal
8454,TCP,172.30.148.178,172.28.200.54,6,10,Normal
17748,TCP,192.168.110.208,172.25.141.214,7,18,Normal
16182,TCP,172.17.154.81,172.17.253.243,7,13,Normal
28095,UDP,10.8.223.88,172.31.144.153,13,7,Normal
23498,TCP,192.168.111.62,192.168.38.201,8,11,Normal
28774,TCP,115.78.41.1,10.201.182.204,18,4,Normal
20231,UDP,126.2.158.141,172.28.167.129,11,7,Normal
6884,UDP,172.26.190.6,192.168.203.114,14,7,Normal
26528,TCP,227.18.211.139,214.9.28.200,12,12,Normal
38387,UDP,192.168.119.47,114.129.247.17,4,4,Normal
17407,TCP,10.21.77.228,255.68.218.8,12,7,Normal
12110,UDP,172.25.197.49,10.22.128.228,6,10,Normal
13420,TCP,172.30.153.127,168.57.41.127,20,0,Normal
20878,TCP,10.108.29.93,172.27.3.18,12,5,Normal
8457,ICMP,192.168.49.225,192.168.210.13,4,2,Normal
60780,TCP,172.31.157.71,172.26.132.176,63,19,Attack
8140,TCP,10.193.179.80,172.28.63.203,7,9,Normal
30671,TCP,192.168.137.129,192.168.44.191,9,9,Normal
21685,TCP,169.78.182.168,192.168.214.100,17,11,Normal
25774,TCP,192.168.70.233,10.110.20.235,10,10,Normal
13634,TCP,192.168.53.102,10.32.92.33,14,6,Attack
10169,UDP,192.168.93.135,97.5.95.235,11,4,Normal
22273,UDP,172.28.32.101,10.89.108.121,31,13,Attack
22903,TCP,214.196.180.74,10.37.17.146,12,13,Normal
12805,TCP,10.218.104.1,172.22.72.39,16,7,Normal
25739,UDP,192.168.59.216,192.168.136.241,8,5,Normal
15239,TCP,192.168.60.88,172.29.210.7,13,10,Normal
34679,TCP,10.172.200.164,172.19.107.156,8,10,Normal
23575,TCP,10.149.219.176,10.218.28.92,4,10,Normal
5868,TCP,172.27.69.75,172.19.224.60,12,6,Normal
18159,TCP,10.79.6.186,10.40.103.8,10,7,Normal
24270,UDP,10.240.94.182,172.17.230.144,6,7,Normal
11270,ICMP,186.180.214.57,10.83.252.161,9,8,Attack
32641,TCP,91.117.160.199,10.50.158.226,21,14,Normal
25157,TCP,10.232.14.81,8.124.69.151,4,7,Normal
17897,TCP,192.168.8.126,157.220.16.122,18,8,Normal
16984,TCP,172.28.222.201,172.17.205.230,9,11,Normal
65863,UDP,192.168.45.53,84.15.247.251,7,10,Normal
22727,TCP,10.245.27.42,165.129.165.106,11,19,Normal
17168,UDP,192.168.187.138,10.217.107.5,6,4,Normal
19961,TCP,10.234.7.77,10.22.162.200,7,6,Normal
14917,TCP,172.20.134.109,10.57.178.199,15,4,Normal
28980,TCP,192.168.57.230,10.74.66.255,23,36,Attack
7765,TCP,172.26.220.84,192.168.226.71,1,4,Normal
7698,UDP,10.2.51.10,10.132.254.39,7,6,Normal
12938,TCP,10.0.28.11,10.63.91.201,10,11,Normal
29449,TCP,6.22.48.123,10.34.30.236,7,16,Normal
33793,TCP,172.20.203.139,10.175.4.148,16,6,Normal
32950,TCP,23.174.237.71,192.168.215.183,36,6,Attack
29395,UDP,178.82.86.171,10.4.58.107,27,7,Attack
9239,TCP,192.168.105.80,100.125.230.136,9,8,Normal
15658,TCP,172.17.196.226,10.157.54.135,5,6,Normal
28937,TCP,192.168.56.219,192.168.214.164,13,8,Normal
36314,TCP,192.168.13.208,172.17.161.14,16,12,Normal
39485,TCP,192.168.180.181,10.161.109.143,7,8,Normal
8743,TCP,192.168.33.98,172.25.121.253,9,8,Normal
64853,TCP,192.168.44.166,172.16.174.10,63,32,Attack
17088,TCP,172.18.174.128,192.168.20.193,4,7,Normal
24105,TCP,172.25.3.109,199.255.77.80,9,11,Normal
23927,UDP,172.25.4.7,192.168.99.49,13,7,Normal
13046,TCP,172.21.104.155,172.31.136.34,11,6,Normal
20954,TCP,10.86.146.95,192.168.36.160,62,26,Attack
10906,TCP,10.225.237.92,10.90.53.214,5,11,Normal
34394,TCP,192.168.91.166,10.155.6.126,6,12,Normal
14494,UDP,192.168.63.159,10.189.99.228,6,5,Normal
7418,TCP,103.40.60.104,21.214.162.213,1,14,Normal
50506,TCP,10.145.250.143,192.168.219.59,6,7,Normal
14644,UDP,10.169.193.57,10.216.70.98,8,5,Normal
13151,UDP,10.134.95.204,10.173.196.19,15,1,Normal
20930,UDP,172.23.31.82,185.62.235.32,6,7,Normal
13763,TCP,172.18.124.241,172.24.45.236,9,9,Normal
14997,TCP,172.29.3.25,192.168.215.103,24,10,Normal
50771,TCP,172.17.135.102,14.64.33.60,62,37,Attack
13718,TCP,192.168.239.99,139.247.13.127,15,9,Normal
19954,TCP,172.25.52.249,172.30.57.205,4,14,Normal
14020,UDP,31.127.18.30,192.168.47.101,9,7,Normal
31570,TCP,169.2.8.24,10.35.35.34,11,7,Normal
14066,TCP,192.168.221.62,172.20.238.116,18,11,Normal
6731,TCP,172.20.60.237,192.168.155.248,3,9,Normal
15972,TCP,10.26.246.69,192.168.248.165,10,0,Normal
50309,TCP,192.168.248.195,10.183.2.67,28,61,Attack
14620,UDP,172.28.104.53,192.168.194.255,1,3,Normal
22061,TCP,10.231.74.253,32.140.135.37,1,3,Normal
6434,UDP,10.66.36.26,192.168.101.144,2,3,Normal
45523,TCP,172.22.120.48,10.250.70.83,20,13,Normal
25351,UDP,172.19.142.219,192.168.10.185,7,10,Normal
9356,TCP,10.44.115.233,7.172.49.122,9,6,Normal
16703,UDP,192.168.234.151,192.168.218.90,16,5,Attack
20900,UDP,172.29.61.128,212.60.55.250,1,7,Normal
32120,TCP,10.251.87.218,192.168.193.54,13,4,Normal
17743,TCP,192.168.232.28,192.168.211.192,14,12,Normal
5088,UDP,192.168.162.112,10.176.245.50,6,3,Normal
26493,TCP,192.168.110.153,245.28.57.158,15,11,Normal
31689,UDP,172.16.204.172,10.19.60.117,13,7,Normal
3686,ICMP,172.29.255.171,10.50.248.4,1,0,Normal
12872,UDP,192.168.184.148,235.176.176.158,7,7,Normal
15173,TCP,192.168.93.191,172.30.62.70,13,7,Normal
23289,TCP,10.125.134.159,172.24.47.213,3,15,Normal
14405,ICMP,185.92.202.76,175.172.124.22,4,0,Normal
8738,TCP,192.168.110.248,192.168.209.8,15,11,Normal
13958,TCP,86.112.33.205,10.56.172.237,15,16,Normal
18020,TCP,172.17.222.207,10.12.242.57,18,12,Normal
30448,UDP,172.28.164.109,10.96.160.111,7,5,Normal
25358,TCP,172.17.28.101,10.163.223.33,10,20,Normal
14351,TCP,240.57.252.227,192.168.81.66,12,13,Normal
14885,TCP,192.168.58.162,192.168.190.76,13,6,Normal
7804,UDP,174.143.115.222,73.81.156.39,23,11,Attack
4953,TCP,172.28.157.84,192.168.71.251,7,12,Normal
7541,UDP,172.19.165.230,10.48.92.132,3,8,Normal
14182,UDP,20.226.218.207,65.216.16.34,9,9,Normal
9853,ICMP,192.168.161.211,172.26.149.95,3,1,Normal
20144,UDP,159.142.252.140,172.22.238.60,11,8,Normal
16158,TCP,10.196.165.156,192.168.22.88,16,12,Normal
26512,TCP,172.25.255.201,192.168.165.247,4,13,Normal
12337,TCP,53.134.33.239,10.163.106.106,6,7,Normal
15394,ICMP,221.202.188.27,172.29.3.43,5,2,Attack
14820,TCP,172.23.97.5,172.16.53.134,12,9,Normal
33086,TCP,172.21.35.154,136.219.169.161,18,14,Normal
22108,UDP,192.168.138.39,192.168.152.161,8,7,Normal
11173,TCP,172.22.151.128,192.168.220.174,11,9,Normal
15428,UDP,10.84.146.29,172.16.248.82,8,5,Normal
13608,TCP,192.168.112.68,192.168.172.121,13,12,Normal
14971,TCP,10.230.205.132,10.207.173.3,6,8,Normal
11454,TCP,192.168.214.95,192.168.235.147,15,7,Normal
32003,TCP,10.218.108.144,63.121.79.235,9,14,Normal
36511,TCP,10.235.197.4,192.168.30.33,8,11,Normal
35729,UDP,92.37.129.124,172.28.198.39,21,20,Attack
27030,TCP,192.168.149.46,45.150.218.61,38,20,Attack
22128,TCP,172.26.181.45,10.200.47.143,8,16,Normal
11366,UDP,226.194.49.42,192.168.161.133,15,11,Attack
16584,UDP,192.168.171.243,172.22.202.99,16,13,Attack
42029,TCP,10.173.157.227,10.189.151.98,10,12,Normal
40324,UDP,192.168.130.204,10.238.54.161,20,11,Attack
33089,TCP,71.1.69.122,188.40.177.247,15,11,Normal
35427,TCP,10.129.99.156,220.154.166.186,18,11,Normal
12382,TCP,192.168.62.46,10.228.84.136,11,9,Normal
28345,UDP,172.27.4.126,192.168.26.3,8,6,Normal
52392,TCP,152.250.200.169,10.16.71.0,39,24,Attack
32902,TCP,192.168.33.203,172.21.193.194,15,11,Normal
38157,UDP,172.20.127.235,130.213.147.95,8,7,Normal
8586,TCP,192.168.163.126,61.191.68.14,11,10,Normal
15300,TCP,10.216.58.209,202.45.23.85,15,13,Normal
5958,UDP,192.168.157.129,192.168.200.59,10,4,Normal
9564,TCP,172.20.24.172,192.168.117.67,13,10,Normal
26014,TCP,172.27.135.21,172.28.211.32,13,17,Normal
24200,TCP,61.156.120.211,10.164.173.160,10,10,Normal
16932,ICMP,10.210.59.87,123.30.52.12,2,1,Normal
8739,TCP,172.24.153.3,192.168.233.98,8,5,Normal
12480,TCP,192.168.196.190,10.170.64.120,2,7,Normal
18909,TCP,192.168.206.1,10.245.219.113,8,9,Normal
26359,TCP,10.192.143.9,192.168.16.113,9,14,Normal
10370,ICMP,10.246.127.147,105.41.67.158,3,2,Normal
33291,TCP,192.168.187.177,75.55.158.80,16,15,Normal
19789,TCP,10.184.49.253,192.168.55.252,16,6,Normal
37056,TCP,172.31.73.229,172.27.1.252,16,11,Normal
15970,TCP,172.18.183.210,192.168.161.76,18,10,Normal
14830,TCP,192.168.62.245,10.111.2.235,17,10,Normal
23219,ICMP,192.168.77.166,10.91.213.54,8,7,Attack
11443,UDP,172.16.40.155,172.23.184.202,6,7,Normal
12655,TCP,209.25.75.197,10.161.133.251,4,11,Normal
12566,TCP,160.91.70.186,10.230.212.235,5,12,Normal
12950,TCP,10.185.247.30,109.147.34.126,1,2,Normal
14690,TCP,192.168.72.70,201.95.129.93,12,10,Normal
13260,TCP,10.177.38.69,10.243.251.138,10,12,Normal
19718,TCP,172.17.196.137,10.107.131.253,16,20,Normal
22781,UDP,10.20.206.168,111.238.161.95,8,8,Normal
9737,UDP,201.24.0.229,192.168.149.177,5,4,Normal
42727,TCP,192.168.226.175,192.168.216.78,8,9,Normal
20392,UDP,10.214.74.116,99.85.86.125,8,8,Normal
22597,TCP,172.29.163.191,10.217.97.119,13,15,Normal
22330,TCP,127.16.224.67,14.34.222.70,18,10,Normal
14631,UDP,192.168.77.221,24.188.222.42,7,2,Normal
10824,TCP,10.221.58.210,172.29.5.144,9,6,Normal
25569,TCP,10.221.21.183,172.27.203.119,8,8,Normal
22154,UDP,172.30.176.94,14.226.130.178,9,6,Normal
25046,TCP,192.168.64.164,172.27.217.165,16,11,Normal
39900,UDP,192.168.237.180,172.25.48.211,6,7,Normal
16524,TCP,10.227.130.212,172.20.191.238,5,13,Normal
31061,UDP,192.168.192.72,125.92.98.118,5,0,Normal
24401,TCP,192.168.61.68,172.30.91.39,14,8,Normal
22518,TCP,172.18.116.214,172.31.38.221,17,13,Normal
16430,TCP,172.19.219.147,10.90.197.248,7,16,Normal
5286,UDP,192.168.227.205,172.31.246.218,1,7,Normal
30534,TCP,10.104.6.57,207.222.96.2,18,5,Normal
39034,UDP,192.168.172.213,105.5.136.104,14,6,Normal
21275,TCP,172.19.74.198,241.108.59.113,13,14,Normal
17036,TCP,192.168.24.54,10.196.70.121,14,4,Normal
7177,TCP,202.248.86.218,192.168.209.88,1,6,Normal
21138,TCP,192.168.33.247,192.168.190.45,7,6,Normal
14559,UDP,192.168.23.23,172.22.161.44,5,0,Normal
48638,TCP,192.168.103.86,192.168.94.218,20,36,Attack
22312,TCP,192.168.180.65,172.30.127.233,17,7,Normal
27206,TCP,192.168.163.202,14.7.132.181,15,0,Normal
21174,TCP,172.22.153.137,172.19.183.251,13,14,Normal
29667,TCP,192.168.230.68,172.24.11.11,48,29,Attack
18969,UDP,192.168.164.106,192.168.144.196,1,10,Normal
48435,TCP,174.168.147.194,192.168.11.194,21,12,Normal
19935,TCP,172.28.204.157,192.168.100.17,18,10,Normal
18557,TCP,10.148.253.15,132.24.218.11,15,13,Normal
13016,TCP,192.168.6.142,10.120.110.43,11,6,Normal
17491,TCP,192.168.177.207,192.168.176.140,16,17,Normal
27858,TCP,192.168.15.52,10.5.211.228,17,11,Normal
24014,TCP,192.168.3.225,192.168.156.206,13,11,Normal
8103,UDP,172.30.121.116,172.31.126.211,1,5,Normal
10929,ICMP,172.29.1.95,172.27.194.221,2,0,Normal
16253,ICMP,172.20.74.180,140.147.156.242,4,2,Normal
30114,UDP,10.72.159.159,10.132.64.207,1,6,Normal
16912,TCP,172.20.216.216,192.168.38.253,18,7,Normal
14751,UDP,125.3.167.158,172.16.207.157,4,2,Normal
30359,TCP,192.168.195.156,10.136.223.183,12,7,Normal
23272,TCP,10.246.15.214,76.58.132.255,4,16,Normal
6700,TCP,192.168.203.10,192.168.140.103,12,7,Normal
20300,TCP,192.168.60.46,172.20.29.60,20,11,Normal
9741,ICMP,10.120.23.141,172.27.255.128,2,2,Normal
5145,UDP,192.168.97.237,25.199.184.223,6,5,Normal
36210,TCP,192.168.252.173,110.122.40.200,14,16,Normal
12767,TCP,172.18.198.215,172.30.140.171,9,12,Normal
32232,TCP,192.168.154.19,10.58.255.66,16,36,Attack
29726,TCP,192.168.149.160,192.168.206.45,20,10,Normal
8326,UDP,172.19.64.120,192.168.118.227,6,4,Normal
9481,ICMP,10.193.29.25,172.28.235.100,3,2,Normal
29785,TCP,192.168.3.230,10.14.253.16,10,12,Normal
35680,TCP,87.149.21.33,192.168.20.237,7,13,Normal
14036,TCP,172.17.126.54,10.61.138.192,10,12,Normal
31190,TCP,10.127.143.1,248.172.139.211,53,6,Attack
12464,TCP,192.168.48.220,172.28.44.143,11,3,Normal
21189,TCP,192.168.94.195,172.30.8.0,12,27,Attack
22963,TCP,10.255.248.248,172.31.143.20,13,3,Normal
42215,TCP,192.168.7.128,184.77.209.209,44,19,Attack
33188,TCP,12.60.51.0,172.20.211.63,12,20,Normal
12075,UDP,10.194.43.82,10.90.143.17,6,3,Normal
25344,TCP,10.132.54.141,192.168.90.51,11,9,Normal
18308,UDP,10.8.59.102,192.168.200.41,6,6,Normal
8335,TCP,172.26.10.27,234.179.73.45,11,5,Normal
21081,TCP,215.161.61.223,172.19.211.252,15,15,Normal
30187,TCP,100.198.75.53,10.170.67.117,10,11,Normal
3473,UDP,172.23.194.34,192.168.200.13,1,5,Normal
12048,TCP,172.18.18.50,10.154.38.43,21,13,Normal
9757,TCP,192.168.13.103,101.117.27.58,12,9,Normal
22896,TCP,192.168.60.218,10.89.139.55,10,11,Normal
9702,ICMP,24.73.23.80,172.29.128.3,4,1,Normal
25002,TCP,172.30.202.25,10.253.4.231,52,20,Attack
24091,TCP,172.25.31.180,128.71.113.166,9,5,Normal
20672,UDP,172.19.113.52,192.168.69.226,8,6,Normal
26109,TCP,172.23.102.221,172.21.51.14,13,11,Normal
30671,TCP,192.168.49.98,192.168.34.96,15,18,Normal
16869,UDP,192.168.102.127,24.160.164.176,10,1,Normal
31029,TCP,222.202.35.203,192.168.212.212,36,29,Attack
9626,TCP,197.226.194.55,192.168.50.166,4,13,Normal
21536,TCP,10.118.190.10,182.79.249.44,20,6,Normal
28172,TCP,192.168.24.168,172.26.152.121,18,14,Normal
20115,UDP,172.19.191.12,10.231.37.108,8,7,Normal
42761,TCP,10.36.55.120,10.160.21.226,27,43,Attack
31013,TCP,10.161.121.114,172.21.234.157,60,35,Attack
26900,TCP,172.27.143.137,192.168.192.20,13,6,Normal
29302,TCP,4.115.52.175,172.21.61.16,16,10,Normal
9996,TCP,172.26.89.234,172.21.13.171,11,13,Normal
10119,TCP,10.160.104.57,10.139.107.99,10,7,Normal
15953,UDP,172.26.10.153,192.168.250.254,11,2,Normal
15298,TCP,192.168.143.180,172.17.41.251,15,5,Normal
15773,UDP,192.168.234.218,177.116.85.143,2,7,Normal
11021,TCP,172.19.189.207,13.162.195.237,13,7,Normal
20451,TCP,10.23.31.48,192.168.15.202,6,11,Normal
7140,UDP,192.168.221.174,111.241.53.7,6,7,Normal
11996,UDP,172.27.65.72,126.212.53.59,6,4,Normal
26125,TCP,172.23.38.106,10.118.43.231,17,5,Normal
15990,TCP,10.153.156.21,192.168.94.113,5,6,Normal
9591,UDP,172.16.21.160,192.168.7.226,8,10,Normal
30047,TCP,192.168.3.47,192.168.67.251,12,6,Normal
21132,TCP,192.168.0.253,10.55.24.29,8,11,Normal
18144,TCP,10.121.244.229,192.168.136.131,3,2,Normal
10116,TCP,172.19.48.179,10.242.43.0,12,13,Normal
27626,TCP,192.168.208.103,172.23.186.3,16,11,Normal
15805,TCP,192.168.80.5,172.25.178.82,17,9,Normal
24348,UDP,192.168.59.215,172.17.141.48,16,14,Attack
32265,TCP,172.23.61.46,10.9.26.171,13,25,Normal
13085,TCP,10.209.119.170,10.226.92.76,11,10,Normal
12662,ICMP,4.77.7.42,140.231.191.72,5,2,Normal
12856,TCP,172.28.85.251,172.21.144.100,3,16,Normal
8240,TCP,192.168.131.45,172.30.22.97,13,0,Normal
13466,TCP,192.168.42.15,184.140.68.226,10,7,Normal
19728,TCP,10.247.184.51,192.168.107.246,9,9,Normal
14361,TCP,40.184.115.69,192.168.186.87,15,15,Normal
19096,ICMP,10.173.0.187,172.27.73.164,12,9,Attack
20530,UDP,172.29.55.71,10.39.253.159,7,0,Normal
12974,TCP,10.16.81.218,168.86.79.127,1,13,Normal
22194,TCP,172.24.82.82,192.168.74.127,11,15,Normal
23593,UDP,172.207.15.79,10.223.235.135,9,1,Normal
16670,TCP,192.168.111.7,10.72.101.229,9,11,Normal
12445,UDP,192.168.184.139,67.248.163.104,4,9,Normal
31985,TCP,14.63.180.177,192.168.115.188,9,8,Normal
15723,UDP,10.206.243.127,205.115.13.125,2,10,Normal
14960,UDP,192.168.150.170,172.31.163.244,18,16,Attack
13162,TCP,172.22.141.158,192.168.220.12,8,8,Normal
14981,TCP,172.27.221.154,172.21.47.16,13,11,Normal
16042,UDP,172.20.211.228,192.168.62.74,9,8,Normal
14703,TCP,192.168.110.159,172.27.71.201,15,12,Normal
18485,TCP,172.26.236.197,192.168.234.28,8,9,Normal
29221,TCP,192.168.108.118,192.168.208.52,6,8,Normal
14718,TCP,172.18.62.193,132.140.44.44,14,11,Normal
43517,TCP,172.30.8.106,192.168.29.59,15,15,Normal
11765,TCP,172.31.2.24,10.3.216.102,5,2,Normal
21229,TCP,10.188.166.23,10.60.152.147,10,15,Normal
9755,UDP,192.168.174.119,10.10.158.124,12,6,Normal
54464,TCP,172.16.91.96,172.27.222.213,35,33,Attack
16613,TCP,172.23.254.180,192.168.150.59,17,6,Normal
17426,TCP,192.168.13.6,172.31.227.237,9,10,Normal
12020,UDP,172.30.147.122,21.118.132.210,11,8,Normal
16458,TCP,10.100.213.85,242.47.139.172,2,13,Normal
24989,UDP,10.161.215.64,192.168.18.56,7,7,Normal
16169,TCP,10.235.215.207,217.14.214.81,10,11,Normal
50855,TCP,192.168.70.143,192.168.176.96,40,23,Attack
25724,UDP,172.20.65.252,10.211.227.12,5,5,Normal
36150,UDP,10.249.94.216,72.114.199.8,3,4,Normal
15855,TCP,172.22.54.191,172.18.116.61,10,14,Normal
16701,TCP,172.25.49.112,10.141.118.154,15,18,Normal
15931,TCP,10.118.148.212,192.168.150.25,3,8,Normal
18950,TCP,192.168.123.149,172.30.198.90,17,11,Normal
24253,UDP,172.27.89.71,10.36.11.143,7,3,Normal
22530,UDP,10.127.3.140,10.112.46.157,25,16,Attack
10468,TCP,143.77.170.184,172.25.159.135,10,14,Normal
18047,TCP,172.22.167.143,10.222.20.30,22,6,Normal
19976,TCP,192.168.22.112,192.168.66.104,14,10,Normal
37528,TCP,192.168.96.20,192.168.157.17,50,45,Attack
11982,UDP,192.168.100.232,7.146.87.12,12,4,Normal
18787,TCP,100.232.242.20,172.19.105.204,4,9,Normal
6314,TCP,10.67.149.61,192.168.123.71,11,0,Normal
36760,TCP,172.16.27.207,172.23.54.160,56,23,Attack
2191,ICMP,192.168.134.223,85.252.159.118,2,1,Normal
80135,TCP,10.236.0.109,234.109.39.114,36,45,Attack
30334,TCP,192.168.236.185,251.241.88.192,41,55,Attack
17637,TCP,172.23.37.139,192.168.146.111,15,12,Normal
9017,TCP,10.95.68.247,172.28.177.63,11,9,Normal
17710,TCP,172.29.98.244,172.27.85.46,16,14,Normal
14786,TCP,192.168.83.94,10.68.14.173,13,12,Normal
16654,TCP,10.57.182.243,49.193.82.222,11,10,Normal
19279,TCP,10.91.189.91,192.168.123.148,12,10,Normal
18454,UDP,173.204.204.211,14.54.58.120,11,5,Normal
13911,TCP,172.20.85.119,192.168.171.225,8,8,Normal
54763,TCP,191.231.20.178,102.203.44.23,35,35,Attack
15596,TCP,25.76.83.10,192.168.80.111,9,14,Normal
26156,UDP,172.24.48.245,192.168.139.140,7,9,Normal
9330,UDP,169.129.79.2,10.41.51.24,8,7,Normal
29506,UDP,127.147.254.168,192.168.132.147,11,8,Normal
21759,TCP,172.30.48.113,192.168.178.180,15,20,Normal
17201,TCP,10.247.131.44,172.21.211.149,12,3,Normal
6951,TCP,10.229.246.51,172.18.28.151,11,13,Normal
12734,TCP,172.16.245.21,192.168.152.211,14,5,Normal
15964,TCP,192.168.8.239,103.0.145.65,10,6,Normal
42174,TCP,10.39.2.59,10.199.5.81,29,28,Attack
49110,TCP,10.58.228.198,10.169.117.72,47,21,Attack
15291,TCP,192.168.228.124,10.102.62.162,8,12,Normal
12912,TCP,172.21.223.85,172.19.30.183,7,6,Normal
40179,TCP,172.18.200.191,10.229.35.234,75,23,Attack
10234,UDP,192.168.189.218,192.168.99.21,2,3,Normal
18739,TCP,132.180.98.98,162.129.76.149,2,16,Normal
